Song,Artist,Date,Streams,Rank,Country
1 0 0 . m i l ‘ (with Bas),J. Cole,2021-05-15,"2,339",58,"Korea, Republic of"
You,"Regard, Troye Sivan, Tate McRae",2021-05-15,"2,339",59,"Korea, Republic of"
l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole,2021-05-15,"2,318",60,"Korea, Republic of"
Run,OneRepublic,2021-05-15,"2,304",61,"Korea, Republic of"
상상더하기,LABOUM,2021-05-15,"2,302",62,"Korea, Republic of"
Up,Cardi B,2021-05-15,"2,301",63,"Korea, Republic of"
Rainbow,NCT DREAM,2021-05-15,"2,179",64,"Korea, Republic of"
Don't Start Now,Dua Lipa,2021-05-15,"2,145",65,"Korea, Republic of"
p u n c h i n ‘ . t h e . c l o c k,J. Cole,2021-05-15,"2,130",66,"Korea, Republic of"
Watermelon Sugar,Harry Styles,2021-05-15,"2,113",67,"Korea, Republic of"
How You Like That,BLACKPINK,2021-05-15,"2,108",68,"Korea, Republic of"
Mood (feat. iann dior),24kGoldn,2021-05-15,"2,102",69,"Korea, Republic of"
Gone,ROSÉ,2021-05-15,"2,099",70,"Korea, Republic of"
34+35,Ariana Grande,2021-05-15,"2,095",71,"Korea, Republic of"
We're Good,Dua Lipa,2021-05-15,"2,051",72,"Korea, Republic of"
"Countdown (3, 2, 1)",NCT DREAM,2021-05-15,"1,930",73,"Korea, Republic of"
Be There For You,NCT DREAM,2021-05-15,"1,910",74,"Korea, Republic of"
t h e . c l i m b . b a c k,J. Cole,2021-05-15,"1,895",75,"Korea, Republic of"
VVS,"Mirani, Munchman, Khundi Panda, MUSHVENOM, JUSTHIS",2021-05-15,"1,867",76,"Korea, Republic of"
Black Mamba,aespa,2021-05-15,"1,865",77,"Korea, Republic of"
Sleepless in Seoul (Feat. LEE SUHYUN),10cm,2021-05-15,"1,862",78,"Korea, Republic of"
Best Friend (feat. Doja Cat),Saweetie,2021-05-15,"1,833",79,"Korea, Republic of"
Save Your Tears,The Weeknd,2021-05-15,"1,826",80,"Korea, Republic of"
2002,Anne-Marie,2021-05-15,"1,817",81,"Korea, Republic of"
Drunk-Dazed,ENHYPEN,2021-05-15,"1,786",82,"Korea, Republic of"
I Like Me Better,Lauv,2021-05-15,"1,781",83,"Korea, Republic of"
Heat Waves,Glass Animals,2021-05-15,"1,778",84,"Korea, Republic of"
positions,Ariana Grande,2021-05-15,"1,769",85,"Korea, Republic of"
Stuck with U (with Justin Bieber),Ariana Grande,2021-05-15,"1,762",86,"Korea, Republic of"
Don't Call Me,SHINee,2021-05-15,"1,743",87,"Korea, Republic of"
Circles,Post Malone,2021-05-15,"1,742",88,"Korea, Republic of"
Hold my hand,IU,2021-05-15,"1,735",89,"Korea, Republic of"
telepatía,Kali Uchis,2021-05-15,"1,719",90,"Korea, Republic of"
Flu,IU,2021-05-15,"1,656",91,"Korea, Republic of"
Dolphin,OH MY GIRL,2021-05-15,"1,655",92,"Korea, Republic of"
As I Am (feat. Khalid),Justin Bieber,2021-05-15,"1,647",93,"Korea, Republic of"
Memories,Maroon 5,2021-05-15,"1,644",94,"Korea, Republic of"
GENIUS (Feat. CHANGMO),D.Ark,2021-05-15,"1,643",95,"Korea, Republic of"
Film out,BTS,2021-05-15,"1,640",96,"Korea, Republic of"
My sea,IU,2021-05-15,"1,637",97,"Korea, Republic of"
365&7 (Feat. JAMIE),pH-1,2021-05-15,"1,635",98,"Korea, Republic of"
h u n g e r . o n . h i l l s i d e (with Bas),J. Cole,2021-05-15,"1,615",99,"Korea, Republic of"
Panorama,IZ*ONE,2021-05-15,"1,602",100,"Korea, Republic of"
METEOR,CHANGMO,2021-05-15,"1,593",101,"Korea, Republic of"
Maniac,Conan Gray,2021-05-15,"1,583",102,"Korea, Republic of"
comethru,Jeremy Zucker,2021-05-15,"1,582",103,"Korea, Republic of"
Square (2017),Yerin Baek,2021-05-15,"1,570",104,"Korea, Republic of"
c l o s e,J. Cole,2021-05-15,"1,565",105,"Korea, Republic of"
Epilogue,IU,2021-05-15,"1,558",106,"Korea, Republic of"
Someone You Loved,Lewis Capaldi,2021-05-15,"1,549",107,"Korea, Republic of"
Blue & Grey,BTS,2021-05-15,"1,539",108,"Korea, Republic of"
I CAN'T STOP ME,TWICE,2021-05-15,"1,537",109,"Korea, Republic of"
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2021-05-15,"1,518",110,"Korea, Republic of"
Good Days,SZA,2021-05-15,"1,516",111,"Korea, Republic of"
for lovers who hesitate,JANNABI,2021-05-15,"1,511",112,"Korea, Republic of"
"How can I love the heartbreak, you're the one I love",AKMU,2021-05-15,"1,504",113,"Korea, Republic of"
"10,000 Hours (with Justin Bieber)",Dan + Shay,2021-05-15,"1,499",114,"Korea, Republic of"
Goosebumps - Remix,"Travis Scott, HVME",2021-05-15,"1,495",115,"Korea, Republic of"
Intentions (feat. Quavo),Justin Bieber,2021-05-15,"1,486",116,"Korea, Republic of"
Come Through (feat. Chris Brown),H.E.R.,2021-05-15,"1,462",117,"Korea, Republic of"
Troll (Feat. DEAN),IU,2021-05-15,"1,458",118,"Korea, Republic of"
Paris in the Rain,Lauv,2021-05-15,"1,455",119,"Korea, Republic of"
Miss The Rage (feat. Playboi Carti),Trippie Redd,2021-05-15,"1,432",120,"Korea, Republic of"
WITHOUT YOU,The Kid LAROI,2021-05-15,"1,427",121,"Korea, Republic of"
Euphoria,BTS,2021-05-15,"1,424",122,"Korea, Republic of"
Best Part (feat. Daniel Caesar),H.E.R.,2021-05-15,"1,420",123,"Korea, Republic of"
NOT THE END,Highlight,2021-05-15,"1,405",124,"Korea, Republic of"
pov,Ariana Grande,2021-05-15,"1,393",125,"Korea, Republic of"
Dear you,OH MY GIRL,2021-05-15,"1,362",126,"Korea, Republic of"
All I Wanna Do (K) (Feat. Hoody & Loco),Jay Park,2021-05-15,"1,356",127,"Korea, Republic of"
Streets,Doja Cat,2021-05-15,"1,354",128,"Korea, Republic of"
Love Yourself,Justin Bieber,2021-05-15,"1,345",129,"Korea, Republic of"
Psycho,Red Velvet,2021-05-15,"1,344",130,"Korea, Republic of"
夜に駆ける,YOASOBI,2021-05-15,"1,342",131,"Korea, Republic of"
Bambi,BAEKHYUN,2021-05-15,"1,342",132,"Korea, Republic of"
parachute,John K,2021-05-15,"1,340",133,"Korea, Republic of"
Nonstop,OH MY GIRL,2021-05-15,"1,338",134,"Korea, Republic of"
Not Shy,ITZY,2021-05-15,"1,335",135,"Korea, Republic of"
Pretty Savage,BLACKPINK,2021-05-15,"1,334",136,"Korea, Republic of"
Astronomy,Conan Gray,2021-05-15,"1,333",137,"Korea, Republic of"
Savage Love (Laxed – Siren Beat) [BTS Remix],"Jawsh 685, Jason Derulo",2021-05-15,"1,325",138,"Korea, Republic of"
Bang!,AJR,2021-05-15,"1,324",139,"Korea, Republic of"
i'm so tired...,"Lauv, Troye Sivan",2021-05-15,"1,299",140,"Korea, Republic of"
Say So,Doja Cat,2021-05-15,"1,294",141,"Korea, Republic of"
Be Kind (with Halsey),Marshmello,2021-05-15,"1,288",142,"Korea, Republic of"
ON,BTS,2021-05-15,"1,287",143,"Korea, Republic of"
Telepathy,BTS,2021-05-15,"1,284",144,"Korea, Republic of"
Palette (feat. G-DRAGON),IU,2021-05-15,"1,274",145,"Korea, Republic of"
Atlantis,SHINee,2021-05-15,"1,273",146,"Korea, Republic of"
FRIENDS,"lIlBOI, Wonstein",2021-05-15,"1,272",147,"Korea, Republic of"
Straightenin,Migos,2021-05-15,"1,270",148,"Korea, Republic of"
Through the Night,IU,2021-05-15,"1,267",149,"Korea, Republic of"
Build a Bitch,Bella Poarch,2021-05-15,"1,263",150,"Korea, Republic of"
Like Water,WENDY,2021-05-15,"1,261",151,"Korea, Republic of"
beside you,keshi,2021-05-15,"1,257",152,"Korea, Republic of"
WANNABE,ITZY,2021-05-15,"1,256",153,"Korea, Republic of"
Never Not,Lauv,2021-05-15,"1,254",154,"Korea, Republic of"
Life is a Bi…,BIBI,2021-05-15,"1,253",155,"Korea, Republic of"
Little Bit of Love,Tom Grennan,2021-05-15,"1,252",156,"Korea, Republic of"
Adore You,Harry Styles,2021-05-15,"1,251",157,"Korea, Republic of"
Shape of You,Ed Sheeran,2021-05-15,"1,250",158,"Korea, Republic of"
Closer,"The Chainsmokers, Halsey",2021-05-15,"1,244",159,"Korea, Republic of"
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",2021-05-15,"1,244",160,"Korea, Republic of"
Symphony (feat. Zara Larsson),Clean Bandit,2021-05-15,"1,243",161,"Korea, Republic of"
Falling,Harry Styles,2021-05-15,"1,242",162,"Korea, Republic of"
Arcade,Duncan Laurence,2021-05-15,"1,239",163,"Korea, Republic of"
You make Me,DAY6,2021-05-15,"1,236",164,"Korea, Republic of"
Filter,BTS,2021-05-15,"1,230",165,"Korea, Republic of"
SO BAD,STAYC,2021-05-15,"1,229",166,"Korea, Republic of"
Fly To My Room,BTS,2021-05-15,"1,225",167,"Korea, Republic of"
Lonely (with benny blanco),Justin Bieber,2021-05-15,"1,221",168,"Korea, Republic of"
Strawberries & Cigarettes,Troye Sivan,2021-05-15,"1,218",169,"Korea, Republic of"
Electric,Katy Perry,2021-05-15,"1,212",170,"Korea, Republic of"
Hi spring Bye,IU,2021-05-15,"1,207",171,"Korea, Republic of"
If the World Was Ending - feat. Julia Michaels,JP Saxe,2021-05-15,"1,206",172,"Korea, Republic of"
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2021-05-15,"1,204",173,"Korea, Republic of"
water color,Whee In,2021-05-15,"1,201",174,"Korea, Republic of"
Ice Cream (with Selena Gomez),BLACKPINK,2021-05-15,"1,190",175,"Korea, Republic of"
Spring Day,BTS,2021-05-15,"1,177",176,"Korea, Republic of"
My doll,OH MY GIRL,2021-05-15,"1,175",177,"Korea, Republic of"
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions",2021-05-15,"1,170",178,"Korea, Republic of"
Señorita,"Shawn Mendes, Camila Cabello",2021-05-15,"1,167",179,"Korea, Republic of"
Dis-ease,BTS,2021-05-15,"1,166",180,"Korea, Republic of"
Do you want to walk with me? (Romance 101 X Jukjae),Jukjae,2021-05-15,"1,165",181,"Korea, Republic of"
12:45 - Stripped,Etham,2021-05-15,"1,161",182,"Korea, Republic of"
If I Can't Have You,Shawn Mendes,2021-05-15,"1,161",183,"Korea, Republic of"
Stay,BTS,2021-05-15,"1,158",184,"Korea, Republic of"
Closed Ending,SHAUN,2021-05-15,"1,156",185,"Korea, Republic of"
BED,"Joel Corry, RAYE, David Guetta",2021-05-15,"1,154",186,"Korea, Republic of"
Youngblood,5 Seconds of Summer,2021-05-15,"1,151",187,"Korea, Republic of"
Painkiller,Ruel,2021-05-15,"1,144",188,"Korea, Republic of"
Your Shampoo Scent In The Flowers,Jang Beom June,2021-05-15,"1,141",189,"Korea, Republic of"
"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,2021-05-15,"1,139",190,"Korea, Republic of"
this is how you fall in love,"Jeremy Zucker, Chelsea Cutler",2021-05-15,"1,132",191,"Korea, Republic of"
"Rainy day (Feat. ASH ISLAND, Skinny Brown)",Pateko,2021-05-15,"1,131",192,"Korea, Republic of"
Blueberry Eyes (feat. SUGA of BTS),MAX,2021-05-15,"1,129",193,"Korea, Republic of"
Kill This Love,BLACKPINK,2021-05-15,"1,129",194,"Korea, Republic of"
Talking to the Moon,Bruno Mars,2021-05-15,"1,125",195,"Korea, Republic of"
Levitating,Dua Lipa,2021-05-15,"1,124",196,"Korea, Republic of"
Shiny Star(2020),KyoungSeo,2021-05-15,"1,112",197,"Korea, Republic of"
Beautiful People (feat. Khalid),Ed Sheeran,2021-05-15,"1,107",198,"Korea, Republic of"
Mikrokosmos,BTS,2021-05-15,"1,107",199,"Korea, Republic of"
instagram,DEAN,2021-05-15,"1,103",200,"Korea, Republic of"
Next Level,aespa,2021-05-20,"25,229",1,"Korea, Republic of"
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,2021-05-20,"11,348",2,"Korea, Republic of"
Dun Dun Dance,OH MY GIRL,2021-05-20,"10,892",3,"Korea, Republic of"
Kiss Me More (feat. SZA),Doja Cat,2021-05-20,"7,997",4,"Korea, Republic of"
ASAP,STAYC,2021-05-20,"7,524",5,"Korea, Republic of"
LILAC,IU,2021-05-20,"6,678",6,"Korea, Republic of"
In the morning,ITZY,2021-05-20,"6,462",7,"Korea, Republic of"
Hot Sauce,NCT DREAM,2021-05-20,"6,273",8,"Korea, Republic of"
Dynamite,BTS,2021-05-20,"5,995",9,"Korea, Republic of"
Levitating (feat. DaBaby),Dua Lipa,2021-05-20,"5,964",10,"Korea, Republic of"
good 4 u,Olivia Rodrigo,2021-05-20,"5,952",11,"Korea, Republic of"
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",2021-05-20,"5,771",12,"Korea, Republic of"
Rollin',Brave Girls,2021-05-20,"5,232",13,"Korea, Republic of"
Celebrity,IU,2021-05-20,"5,082",14,"Korea, Republic of"
Save Your Tears (with Ariana Grande) (Remix),The Weeknd,2021-05-20,"4,722",15,"Korea, Republic of"
Hold On,Justin Bieber,2021-05-20,"4,659",16,"Korea, Republic of"
MONTERO (Call Me By Your Name),Lil Nas X,2021-05-20,"4,530",17,"Korea, Republic of"
On The Ground,ROSÉ,2021-05-20,"4,424",18,"Korea, Republic of"
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,2021-05-20,"4,243",19,"Korea, Republic of"
Advice,TAEMIN,2021-05-20,"4,187",20,"Korea, Republic of"
Black Mamba,aespa,2021-05-20,"3,839",21,"Korea, Republic of"
deja vu,Olivia Rodrigo,2021-05-20,"3,795",22,"Korea, Republic of"
Heartbreak Anniversary,Giveon,2021-05-20,"3,732",23,"Korea, Republic of"
We Ride,Brave Girls,2021-05-20,"3,643",24,"Korea, Republic of"
MELODY,ASH ISLAND,2021-05-20,"3,552",25,"Korea, Republic of"
Astronaut In The Ocean,Masked Wolf,2021-05-20,"3,550",26,"Korea, Republic of"
Your Power,Billie Eilish,2021-05-20,"3,473",27,"Korea, Republic of"
Life Goes On,BTS,2021-05-20,"3,466",28,"Korea, Republic of"
Dive Into You,NCT DREAM,2021-05-20,"3,459",29,"Korea, Republic of"
Off My Face,Justin Bieber,2021-05-20,"3,227",30,"Korea, Republic of"
Lovesick Girls,BLACKPINK,2021-05-20,"3,194",31,"Korea, Republic of"
HAPPEN,HEIZE,2021-05-20,"3,193",32,"Korea, Republic of"
Coin,IU,2021-05-20,"3,048",33,"Korea, Republic of"
After School,Weeekly,2021-05-20,"3,023",34,"Korea, Republic of"
eight(Prod.&Feat. SUGA of BTS),IU,2021-05-20,"3,014",35,"Korea, Republic of"
Build a Bitch,Bella Poarch,2021-05-20,"2,855",36,"Korea, Republic of"
LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled,2021-05-20,"2,789",37,"Korea, Republic of"
Blinding Lights,The Weeknd,2021-05-20,"2,730",38,"Korea, Republic of"
Blueming,IU,2021-05-20,"2,629",39,"Korea, Republic of"
At My Worst,Pink Sweat$,2021-05-20,"2,595",40,"Korea, Republic of"
m y . l i f e (with 21 Savage & Morray),J. Cole,2021-05-20,"2,586",41,"Korea, Republic of"
drivers license,Olivia Rodrigo,2021-05-20,"2,555",42,"Korea, Republic of"
Boy With Luv (feat. Halsey),BTS,2021-05-20,"2,480",43,"Korea, Republic of"
상상더하기,LABOUM,2021-05-20,"2,471",44,"Korea, Republic of"
Sleepless in Seoul (Feat. LEE SUHYUN),10cm,2021-05-20,"2,454",45,"Korea, Republic of"
You,"Regard, Troye Sivan, Tate McRae",2021-05-20,"2,432",46,"Korea, Republic of"
Holy (feat. Chance The Rapper),Justin Bieber,2021-05-20,"2,401",47,"Korea, Republic of"
Timeless,SG Wannabe,2021-05-20,"2,396",48,"Korea, Republic of"
Ah puh,IU,2021-05-20,"2,340",49,"Korea, Republic of"
Up,Cardi B,2021-05-20,"2,328",50,"Korea, Republic of"
Higher Power,Coldplay,2021-05-20,"2,328",51,"Korea, Republic of"
RAPSTAR,Polo G,2021-05-20,"2,315",52,"Korea, Republic of"
"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",DJ Khaled,2021-05-20,"2,289",53,"Korea, Republic of"
"Siren Remix (Feat. UNEDUCATED KID, Paul Blanco)",homieduel,2021-05-20,"2,275",54,"Korea, Republic of"
Gone,ROSÉ,2021-05-20,"2,236",55,"Korea, Republic of"
Anyone,Justin Bieber,2021-05-20,"2,147",56,"Korea, Republic of"
34+35,Ariana Grande,2021-05-20,"2,136",57,"Korea, Republic of"
How You Like That,BLACKPINK,2021-05-20,"2,097",58,"Korea, Republic of"
Run,OneRepublic,2021-05-20,"2,092",59,"Korea, Republic of"
Don't Start Now,Dua Lipa,2021-05-20,"2,081",60,"Korea, Republic of"
사이렌,homieduel,2021-05-20,"2,071",61,"Korea, Republic of"
My Youth,NCT DREAM,2021-05-20,"2,030",62,"Korea, Republic of"
a m a r i,J. Cole,2021-05-20,"2,024",63,"Korea, Republic of"
Watermelon Sugar,Harry Styles,2021-05-20,"1,979",64,"Korea, Republic of"
Mood (feat. iann dior),24kGoldn,2021-05-20,"1,921",65,"Korea, Republic of"
We're Good,Dua Lipa,2021-05-20,"1,898",66,"Korea, Republic of"
Irreplaceable,NCT DREAM,2021-05-20,"1,888",67,"Korea, Republic of"
Circles,Post Malone,2021-05-20,"1,888",68,"Korea, Republic of"
Stuck with U (with Justin Bieber),Ariana Grande,2021-05-20,"1,882",69,"Korea, Republic of"
Don't Call Me,SHINee,2021-05-20,"1,857",70,"Korea, Republic of"
p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,2021-05-20,"1,846",71,"Korea, Republic of"
Drunk-Dazed,ENHYPEN,2021-05-20,"1,831",72,"Korea, Republic of"
2002,Anne-Marie,2021-05-20,"1,830",73,"Korea, Republic of"
Dolphin,OH MY GIRL,2021-05-20,"1,827",74,"Korea, Republic of"
Best Friend (feat. Doja Cat),Saweetie,2021-05-20,"1,775",75,"Korea, Republic of"
I Like Me Better,Lauv,2021-05-20,"1,770",76,"Korea, Republic of"
positions,Ariana Grande,2021-05-20,"1,758",77,"Korea, Republic of"
Blue & Grey,BTS,2021-05-20,"1,753",78,"Korea, Republic of"
telepatía,Kali Uchis,2021-05-20,"1,741",79,"Korea, Republic of"
Heat Waves,Glass Animals,2021-05-20,"1,724",80,"Korea, Republic of"
Memories,Maroon 5,2021-05-20,"1,721",81,"Korea, Republic of"
VVS,"Mirani, Munchman, Khundi Panda, MUSHVENOM, JUSTHIS",2021-05-20,"1,709",82,"Korea, Republic of"
Film out,BTS,2021-05-20,"1,705",83,"Korea, Republic of"
Diggity,NCT DREAM,2021-05-20,"1,699",84,"Korea, Republic of"
Save Your Tears,The Weeknd,2021-05-20,"1,690",85,"Korea, Republic of"
Like the first time (Feat. Gary),HEIZE,2021-05-20,"1,668",86,"Korea, Republic of"
Someone You Loved,Lewis Capaldi,2021-05-20,"1,664",87,"Korea, Republic of"
Hold my hand,IU,2021-05-20,"1,662",88,"Korea, Republic of"
Panorama,IZ*ONE,2021-05-20,"1,659",89,"Korea, Republic of"
Pretty Savage,BLACKPINK,2021-05-20,"1,646",90,"Korea, Republic of"
I CAN'T STOP ME,TWICE,2021-05-20,"1,636",91,"Korea, Republic of"
My sea,IU,2021-05-20,"1,621",92,"Korea, Republic of"
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2021-05-20,"1,609",93,"Korea, Republic of"
As I Am (feat. Khalid),Justin Bieber,2021-05-20,"1,606",94,"Korea, Republic of"
Best Part (feat. Daniel Caesar),H.E.R.,2021-05-20,"1,585",95,"Korea, Republic of"
"How can I love the heartbreak, you're the one I love",AKMU,2021-05-20,"1,567",96,"Korea, Republic of"
Bambi,BAEKHYUN,2021-05-20,"1,560",97,"Korea, Republic of"
GENIUS (Feat. CHANGMO),D.Ark,2021-05-20,"1,557",98,"Korea, Republic of"
Square (2017),Yerin Baek,2021-05-20,"1,556",99,"Korea, Republic of"
Atlantis,SHINee,2021-05-20,"1,540",100,"Korea, Republic of"
365&7 (Feat. JAMIE),pH-1,2021-05-20,"1,534",101,"Korea, Republic of"
Flu (Feat. CHANGMO),HEIZE,2021-05-20,"1,530",102,"Korea, Republic of"
Intentions (feat. Quavo),Justin Bieber,2021-05-20,"1,522",103,"Korea, Republic of"
Like Water,WENDY,2021-05-20,"1,521",104,"Korea, Republic of"
METEOR,CHANGMO,2021-05-20,"1,519",105,"Korea, Republic of"
for lovers who hesitate,JANNABI,2021-05-20,"1,514",106,"Korea, Republic of"
Euphoria,BTS,2021-05-20,"1,513",107,"Korea, Republic of"
Goosebumps - Remix,"Travis Scott, HVME",2021-05-20,"1,508",108,"Korea, Republic of"
i n t e r l u d e,J. Cole,2021-05-20,"1,508",109,"Korea, Republic of"
comethru,Jeremy Zucker,2021-05-20,"1,502",110,"Korea, Republic of"
If I could tell you,"TAEMIN, TAEYEON",2021-05-20,"1,500",111,"Korea, Republic of"
"10,000 Hours (with Justin Bieber)",Dan + Shay,2021-05-20,"1,490",112,"Korea, Republic of"
Streets,Doja Cat,2021-05-20,"1,488",113,"Korea, Republic of"
Psycho,Red Velvet,2021-05-20,"1,488",114,"Korea, Republic of"
water color,Whee In,2021-05-20,"1,483",115,"Korea, Republic of"
pov,Ariana Grande,2021-05-20,"1,481",116,"Korea, Republic of"
Nonstop,OH MY GIRL,2021-05-20,"1,479",117,"Korea, Republic of"
Little Bit of Love,Tom Grennan,2021-05-20,"1,476",118,"Korea, Republic of"
Flu,IU,2021-05-20,"1,462",119,"Korea, Republic of"
Troll (Feat. DEAN),IU,2021-05-20,"1,460",120,"Korea, Republic of"
NOT THE END,Highlight,2021-05-20,"1,445",121,"Korea, Republic of"
Maniac,Conan Gray,2021-05-20,"1,443",122,"Korea, Republic of"
Epilogue,IU,2021-05-20,"1,443",123,"Korea, Republic of"
Savage Love (Laxed – Siren Beat) [BTS Remix],"Jawsh 685, Jason Derulo",2021-05-20,"1,430",124,"Korea, Republic of"
WE GO,fromis_9,2021-05-20,"1,427",125,"Korea, Republic of"
Telepathy,BTS,2021-05-20,"1,424",126,"Korea, Republic of"
ON,BTS,2021-05-20,"1,417",127,"Korea, Republic of"
Light,TAEMIN,2021-05-20,"1,410",128,"Korea, Republic of"
Paris in the Rain,Lauv,2021-05-20,"1,387",129,"Korea, Republic of"
Filter,BTS,2021-05-20,"1,383",130,"Korea, Republic of"
SO BAD,STAYC,2021-05-20,"1,383",131,"Korea, Republic of"
Fly To My Room,BTS,2021-05-20,"1,375",132,"Korea, Republic of"
parachute,John K,2021-05-20,"1,374",133,"Korea, Republic of"
Be Kind (with Halsey),Marshmello,2021-05-20,"1,372",134,"Korea, Republic of"
Come Through (feat. Chris Brown),H.E.R.,2021-05-20,"1,371",135,"Korea, Republic of"
Love Yourself,Justin Bieber,2021-05-20,"1,354",136,"Korea, Republic of"
Falling,Harry Styles,2021-05-20,"1,353",137,"Korea, Republic of"
i'm so tired...,"Lauv, Troye Sivan",2021-05-20,"1,351",138,"Korea, Republic of"
"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,2021-05-20,"1,336",139,"Korea, Republic of"
Not Shy,ITZY,2021-05-20,"1,333",140,"Korea, Republic of"
Miss The Rage (feat. Playboi Carti),Trippie Redd,2021-05-20,"1,324",141,"Korea, Republic of"
ANL,NCT DREAM,2021-05-20,"1,314",142,"Korea, Republic of"
BBIBBI,IU,2021-05-20,"1,313",143,"Korea, Republic of"
Forever (약속),aespa,2021-05-20,"1,309",144,"Korea, Republic of"
Good Days,SZA,2021-05-20,"1,307",145,"Korea, Republic of"
MAGO,GFRIEND,2021-05-20,"1,302",146,"Korea, Republic of"
You make Me,DAY6,2021-05-20,"1,302",147,"Korea, Republic of"
WITHOUT YOU,The Kid LAROI,2021-05-20,"1,299",148,"Korea, Republic of"
If the World Was Ending - feat. Julia Michaels,JP Saxe,2021-05-20,"1,298",149,"Korea, Republic of"
WANNABE,ITZY,2021-05-20,"1,296",150,"Korea, Republic of"
Dis-ease,BTS,2021-05-20,"1,296",151,"Korea, Republic of"
Astronomy,Conan Gray,2021-05-20,"1,295",152,"Korea, Republic of"
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers",2021-05-20,"1,294",153,"Korea, Republic of"
Closer,"The Chainsmokers, Halsey",2021-05-20,"1,292",154,"Korea, Republic of"
Stay,BTS,2021-05-20,"1,286",155,"Korea, Republic of"
Rainbow,NCT DREAM,2021-05-20,"1,284",156,"Korea, Republic of"
Arcade,Duncan Laurence,2021-05-20,"1,277",157,"Korea, Republic of"
